Timestamp,hash-rate
2009-01-03 00:00:00,4.97102696296296e-8
2009-01-06 00:00:00,0
2009-01-09 00:00:00,6.95943774814815e-7
2009-01-12 00:00:00,0.00000442421399703704
2009-01-15 00:00:00,0.00000631320424296296
2009-01-18 00:00:00,0.00000502073723259259
2009-01-21 00:00:00,0.00000561726046814815
2009-01-24 00:00:00,0.0000098923436562963
2009-01-27 00:00:00,0.00000512015777185185
2009-01-30 00:00:00,0.00000601494262518519
2009-02-02 00:00:00,0.00000631320424296296
2009-02-05 00:00:00,0.00000601494262518519
2009-02-08 00:00:00,0.00000666117613037037
2009-02-11 00:00:00,0.00000651204532148148
2009-02-14 00:00:00,0.00000700914801777778
2009-02-17 00:00:00,0.0000058658118162963
2009-02-20 00:00:00,0.00000636291451259259
2009-02-23 00:00:00,0.00000531899885037037
2009-02-26 00:00:00,0.00000477218588444444
2009-03-01 00:00:00,0.00000526928858074074
2009-03-04 00:00:00,0.00000526928858074074
2009-03-07 00:00:00,0.00000551783992888889
2009-03-10 00:00:00,0.00000521957831111111
2009-03-13 00:00:00,0.00000566697073777778
2009-03-16 00:00:00,0.00000646233505185185
2009-03-19 00:00:00,0.00000606465289481481
2009-03-22 00:00:00,0.00000472247561481482
2009-03-25 00:00:00,0.00000576639127703704
2009-03-28 00:00:00,0.00000591552208592593
2009-03-31 00:00:00,0.00000561726046814815
2009-04-03 00:00:00,0.00000561726046814815
2009-04-06 00:00:00,0.00000571668100740741
2009-04-09 00:00:00,0.00000492131669333333
2009-04-12 00:00:00,0.00000571668100740741
2009-04-15 00:00:00,0.00000556755019851852
2009-04-18 00:00:00,0.00000606465289481481
2009-04-21 00:00:00,0.00000611436316444444
2009-04-24 00:00:00,0.00000561726046814815
2009-04-27 00:00:00,0.00000521957831111111
2009-04-30 00:00:00,0.00000656175559111111
2009-05-03 00:00:00,0.00000566697073777778
2009-05-06 00:00:00,0.00000681030693925926
2009-05-09 00:00:00,0.0000045236345362963
2009-05-12 00:00:00,0.00000631320424296296
2009-05-15 00:00:00,0.00000710856855703704
2009-05-18 00:00:00,0.00000616407343407407
2009-05-21 00:00:00,0.00000442421399703704
2009-05-24 00:00:00,0.00000477218588444444
2009-05-27 00:00:00,0.0000062137837037037
2009-05-30 00:00:00,0.00000512015777185185
2009-06-02 00:00:00,0.00000442421399703704
2009-06-05 00:00:00,0.00000283348536888889
2009-06-08 00:00:00,0.00000357913941333333
2009-06-11 00:00:00,0.00000462305507555556
2009-06-14 00:00:00,0.00000347971887407407
2009-06-17 00:00:00,0.00000382769076148148
2009-06-20 00:00:00,0.00000417566264888889
2009-06-23 00:00:00,0.00000377798049185185
2009-06-26 00:00:00,0.00000442421399703704
2009-06-29 00:00:00,0.00000377798049185185
2009-07-02 00:00:00,0.00000357913941333333
2009-07-05 00:00:00,0.00000397682157037037
2009-07-08 00:00:00,0.00000392711130074074
2009-07-11 00:00:00,0.00000417566264888889
2009-07-14 00:00:00,0.00000357913941333333
2009-07-17 00:00:00,0.00000323116752592593
2009-07-20 00:00:00,0.00000372827022222222
2009-07-23 00:00:00,0.00000328087779555556
2009-07-26 00:00:00,6.46233505185185e-7
2009-07-29 00:00:00,0.00000159072862814815
2009-08-01 00:00:00,0.00000114333620148148
2009-08-04 00:00:00,0.00000288319563851852
2009-08-07 00:00:00,0.00000367855995259259
2009-08-10 00:00:00,0.00000407624210962963
2009-08-13 00:00:00,0.00000402653184
2009-08-16 00:00:00,0.00000124275674074074
2009-08-19 00:00:00,7.45654044444445e-7
